id,sentence
12768,놀이기구도 꽤나 타고 퍼레이드도 보고 장미정원도 갔다가 세 녀석 기념품 하나씩 사주고 돌아왔다.
12769,내일이 월요일이라니.
12771,"일요일, 조용한듯 알차게 하루를 마무리하며 오늘부터 일기를 써봅니다!"
12772,일단 위의 사진은 어제 사진 평일엔 공방 별칭 구내식당 ?
12773,을 이용하는데 토요일은 운영을 안해서 한동안 토요일 점심엔 간단한 김밥을 사먹는게 보통이었구 요즘은 라면 등을 끓여먹기 시작했어요.
12774,그러다 어제는 버섯 샤브샤브까지 해먹는 지경까지 왔습니다
12775,행복해요.
12776,밥샘의 실력 오른쪽 사진은 물 옆 노오란 붓꽃 ?
12777,이 예뻐보이던 퇴근길.
12778,일요일인 오늘은 공식적으로 수업을 잡지 않지만 일요일밖에 스케줄이 안되시는 수강생 분들을 위해 비공식적으로 한타임만 운영한답니다.
12779,저도 가족모임이 종종 있어서 안되는 경우가 많아욤
12780,욤 어쨋든 오늘 원데이가 있어서 출근했었어요
12781,앳되보이는 외모에 다정다감한 두분이라 당연히 연인인줄 알았는데 결혼4년차라규 해서 깜놀...
12782,저희도 종종 그런 오해 ?
12783,"를 받는데, 아 이런 느낌이구나 싶었어요"
12784,초상권이 있기에 기분좋은 해맑은 눈웃음을 저만 간직하렵니다
12785,즐거워해주셔서 감사했어요 행복해요.
12786,"수업이 끝나고, 수업간식이던 빵을 뜯으면서 잠시 이런저런 일 정리."
12787,출강용이던 컵받침 수업을 온라인수업으로 대체하면서 1시간 강의를 녹화해야하는데 둘이 찍을까 어떻게 찍을까 이래저래 고민이 많아서 며칠간 머릿속으로 고민만 하다가 내일 혼자 찍기로 결정하고 퇴근 퇴근길 자전거매장에 들러서 ㅤㄸㅠㅤ기 자전거를 고칠까 전동스쿠터를 살까 고민하다가 결국 일단 자전거를 고치기로 결정하고 집 입성 쌓여있던 설거지를 한바탕 하고 이런저런 영상을 보며 알뜰폰유심칩도 구입하고 그동안 미뤄왔던 가계 일처리를 하다가 홈트하고 씻고 나오니 하루가 다 갔네요
12788,공방에서 먹은 빵이 마지막 끼니였는데 지금 먹으면 패자 배고픔을 부여잡고 영화 한 편 때리고 자야겠어요
12790,생각보다 포토존으로 쓸 곳이 많았고 사람 또한 어마무시했다.
12791,현충탑 근처로 가면 화장실도 있고 매점도 있으나 편의점은 없는 듯 하다 식물들이 많아서 밤 뿐만 아니라 낮에도 이쁠곳일 듯 해가 지면 시작되는 별빛축제는 저녁 11시에 모두 소등 즉 요즘 해가 약 7시 30분부터 지기 시작하니깐 3시간 30분정도 즐길 수 있는 수봉공원 수봉공원 인천광역시 미추홀구 수봉안길 84 그 첫 시작은 무장애나눔길 히말라야시다 숲길 수봉공원 희말라야시다 숲길 뭐가 맞는건지 모르겠네
12792,안전하게 산림욕을 즐길 수 있는 녹색 공간 선베드도 있는 듯 한데 상태가 더러운 듯 해서 이용은 못하겠다 파라솔이라도 설치해주지.
12793,계단없이 완만한 길로 공사를 했기에 진짜 편하게 올라갈 수 있는 곳 올라가는 길에 보이는 다람쥐와 토끼 그리고 버섯 전부 모형 저녁에 되면 빛을 발할 예정 별빛축제가 시작되기 전에 목적지가 있기에 부랴부랴 걸음을 옮겼다
12794,송신탑이 있는 근처로 오면 보이는 해충 기피제 자동 분사기 타이밍 잘못맞추면 꽤 많은 사람들을 기다려야하는 화장실을 먼저 들렀다가 해충 피하고 싶어서 연달아 서너번 뿌린 듯 피부에는 최대한 닿지 않게하고 상 하로 연신 골고루 뿌려줌 은근 달달한 향내가 나더라
12795,효과가 있는지 확신할 순 없지만 벌레가 주변만 서성이는 건 기분탓이였을까
12796,먼저 도착한 곳은 빛의어울림 미디어사파드 8시에 시작하는거 먼저 구경하고 다른데를 둘러볼 요량으로 처음 선택 8시 되자마자 딱 시작하는데 막상 9 10분간 시작하고선 아예 상영이 끝 인줄 알았는데 소리는 없이 영상은 계속 플레이되더라 9시에 한번 더 한다고 함.
12797,"확실히 완전한 어둠이 아니였기에 조금 영상미가 아쉬울 순 있긴한데, 영상을 쏘는 빔프로젝트 역할을 해주는 스크린은 인공폭포로 입체감 덕분에 영상이 얼핏얼핏 3 처럼 보이는 마법 개인적으로 바다속에 헤엄지는 물개인지 바다표범인지, 인천아시아 마스코트 백령도 점박이물범인가 하는 뇌피셜만 남아있는 이 영상이 제일 귀엽더라"
12798,미디어 사파드 약 10분간 구경을 끝냈더니 어느샌가 확실히 다른 어둠이 기다리고 있었다
12799,계단을 올라 현충탑으로 걸음을 속히 옮긴다
12800,낮에봐도 이뻤는데 저녁보니깐 더 이쁘네
12801,옆에서 사람들이 서서 찍느라 사진 결과물이 비록 아쉽지만 그래도 귀엽더라
12802,역시나 사람 미어 터졌던 초승달 의자 혼자 앉아서 찍고 둘이서 앉아서 찍고 찍어주고 찍히고 기다리는 줄이 어마무시하더라 바다 영상미를 지나서 오면 보이는 놀이터 찐 그네와 찐 시소 하지만 실제로 놀이의 개념보다는 포토존의 개념이 더 큰 곳 낮에 오면 여유롭게 즐길 수 있는 곳 해 지기 전에 봤던 토끼와 다람쥐 다시 가보니 이렇게 빛나있더라 다람쥐는 노랑과 주황빛 토끼는 하얀빛 수봉공원 별마루 별빛축제 구경을 마치고 내려오는 길 가장 입구에 이 계단이 있는데 이곳으로 올라가게 되면 생각보다 별 볼거없으니 이 길은 자제하길 주차는 공원 내 어렵고 근처에서 해결하고 오셔야함 내려가는 길에 보이는 절
12804,"단, 지난 번 참여했던 사람들이 대상자."
12805,"대상자인지 확인하는 버튼에서, 대상이 아닌 사람들은 다음에 참여하라고 뜨는 걸 보니 또 다른 뭔가를 추후 한다는 것 같음."
12806,암튼 이번에는 지난 번 3일을 모두 참여했던 사람들만 도전 가능하다.
12811,일단 전체적인 안내글은 네이버 블로그팀 공식블로그 글로 잘 쓰여 있다.
12812,그것만 꼼꼼히 살펴도 어렵지 않게 참여 가능!
12813,모든 정보 출처는 공식블로그!
12815,네이버 블로그팀입니다.
12818,대상자 알아보는 링크는 바로 위 안내글 가도 있음.
12819,출처 네이버 블로그팀 공식블로그 참여기간은 5월 24일 월 00 00 부터 6월 3일 목 23 59 까지 11일 동안 진행된다.
12820,"일단 24일에 시작해서 7일차인 30일까지 달성하면 5000포인트, 6월 3일까지 쭉 작성하면 추가로 10000포인트 지급, 그러니까 총 15000포인트를 받을 수 있다."
12822,아무 곳에서나 한다고 되진 않음.
12823,"참여 방법, 가이드와 유의사항을 꼭 읽어보라고 한다."
12824,"중요 중요 출처 네이버 블로그팀 공식블로그 1인 1아이디만 지급되므로 아이디 1개만 참여할 것, 컴퓨터 로 블로그 들어가서 쓰거나 모바일은 블로그앱 으로 쓸 것!"
12825,"네이버앱 안 됨, 모바일 브라우저 안 됨 예약 발행 안 됨!"
12826,날짜 지나고 태그 수정하면 안 됨!
12827,여기는 내용 또는 태그 수정이라고 돼 있으니 날짜 지나면 내용 수정도 웬만하면 안 하고 날짜 지난 발행글은 아예 안 건드리는 게 낫겠다.
12828,굳이 굳이 고치고 싶다면 다 지급되고 고치거나...
12830,일기 취지에 맞는 글 쓰기 이런 글은 안 됨!
12831,"하지말라고 못 박은 것 동일한 문자, 문구 등을 단순 반복한 글 내용 없이 태그만 있는 글 수익성 리뷰나 홍보성 체험단 글 복붙이나 자동화된 수단을 사용한 글 다른 사람 콘텐츠를 그대로 베낀 글 더 자세한 공식 는 아래와 같다."
12832,출처 블로그 고객센터 이벤트 모두 읽어보기를 권함.
12833,"만약 필수태그를 빠뜨렸거나 잘못 써서 태그 수정을 하고 싶다면, 당일에 한해서 해야 제대로 참여 대상으로 인정된다고 하니 유의해야 한다."
12834,날짜가 지나고 수정을 하면 횟수로 인정 안 됨!
12835,글을 쓸 때 무조건 본문에 필수태그 2개를 쓰고 발행한 뒤 글 맨 아래 회색 글씨로 태그 잘 걸려 있는지 확인 하는 게 좋겠다.
12838,인데 그 일기는 따로 쓰는게 나으려나???
12839,원래 혼자 쓰던 포맷은 약간 복붙느낌이 나기도 하니까..
12840,"새벽에 잘 일어나 놓고, 라탄의자에 앉아버렸다."
12841,앉기는커녕 누워버리다시피 했다....
12842,결국 아침에 움직임이라곤 제자리걸음 정도...
12843,"그래서 바빴던 와중에, 그래서 짧아진 브레이크타임 시간에 10여분이라도 근처 동네를 걷고 왔다."
12844,"나름 밥먹은거 소화시키기 위한 노력이기도, 하루 30분 이상 움직이자는 마인드에 누가되지 않기 위함이기도..."
12845,내일부터 일기는 미라클모닝과 진짜 일상 기록으로 나눠서 어떻게 해보든가 해야겠다.
12846,"너무 마음대로 일기라서, 진짜 이건 디지털 일기장 그 이상도 이하도 아닌것 같아서..."
12847,"그래, 아무리 바쁘고 힘들어도 특단의 대책이 필요한 순간이 왔다."
12849,"적당한 더위와 땀을 식혀줄 선선하니 시원한 바람의 조합 초봄과 초여름이 공존하는 이 시기, 생각보다 여름이 조금 늦게 온 감이 있어서 제 신일주식이 마이너스를 찍었지만 ."
12850,진즉 9 수익률 찍었을 때 팔고 재진입했으면 개꿀이였는데!
12851,못팔았던 제 손꾸락을 탓하며 많이 떨어졌을 때 더 줍줍해서 6월과 7월을 노려보고 있어요
12852,솔직히 여름이 늦게 시작한 만큼 빨리 끝났으면 좋겠는데 되려 늦게 끝나면 어떡하나 조바심이 나는건 사실이에요.
12853,마음에 들었던 대표사진이 있었는데 어디갔지
12855,이번에는 주인공원을 다녀왔어요
12856,"더 정확히는 낮에 수봉공원을 다녀온 다음에 이다음에 한번 가봐야지, 가봐야지 했던 주인공원 되게 독특하게 생긴 곳이라서 궁금하기도 했었거든요"
12857,주인공원 인천광역시 미추홀구 경인로142번길 22 18 제물포역 1번출구에서 시작되는 주인공원은 주인근린공원을 거쳐서 용현2동 미추홀퍼스트 근처에서 끝나게 됩니다.
12858,생각보다 꽤 긴 거리라서 왕복으로 다녀오면 은근 걷기 운동 하기 좋은 곳이에요
12859,다만 차도도 다니는 곳이기에 완전히 일직선으로 연결되어있지는 않아요!
12860,"파히타 한상 35,800원 우선 금강산도 식후경이라고 든든하게 배를 채우러 서가앤쿡 다녀왔어요"
12861,"내돈내산 대창 파히타 먹고 싶었는데 대창이 이제 수급이 끊은건지 아니면 더워지는 날씨상 안맞다고 생각된건지 솔드아웃처리되어서 아쉬운대로 대창 없는걸로 주문 원래 저번에 리조또가 형편없었어서 파스타 할까 했는데 혹시나 싶어서 베이컨 크림 리조또 주문했고 꽤 만족스러워서 흡 족 서가앤쿡 대창 파히타 한상 인하대역 이전에 냥굴이가 서가앤쿡 가자고 가서 푸짐하게 먹고 싶다고 했었고, 안간지 오래되었다고 하더라고요. ..."
12862,이건 작년에 다녀온 대창 파히타 한상 혹시 궁금하시면 구경하세요 행복해요.
12863,"사이드메뉴 주문 버팔로윙 그리고 바삭 치즈볼 중 굉장히 고민하다가 최종적으로 결정된 메뉴 버팔로 윙 5,000원 요 근래 갈릭브레드 즉, 마늘빵 엄청 땡겻"
12864,"보자마자 주문 갈릭 브레드 1,000원 2조각으로 천원이면 나름 나쁘지 않았어요"
12865,물론 제가 원하는 진 한 마늘향은 없었답니다
12866,"대창 대신 무엇인고 했는데 소고기 아니면 돼지고기 , 돼지고기, 닭고기 그리고 새우 밑바닥에 깔린 양파와 파프리카 매번 볼때마다 느끼는건데 밑바닥에 깔린 야채는 예의상 넣어준건지 먹기 너무 불편 아주 조각조각 내서 어린아이들만 먹으라고 해준건지, 차라리 조각내지말고 채썰면 좀 국수처럼 먹기라도 하지 매번 번거로워서 숟가락으로 긁긁 시전 우유의 크리미한 맛으로 많이 느끼하지 않으면서도 베이컨과 크림의 맛이 좋더라고요"
12867,까르보나라같은 꾸덕함을 원하면 별로일 순 있는데 무난한 크림맛을 원한다면 딱 맛있게 먹을 수 있어요
12868,또르띠야와 함께 싸먹으면 되는데 또르띠야는 리필이 가능하다고 해요
12869,"이렇게 모든 식사 끝 수봉공원 돌고 난 뒤, 이미 한껏 걸은 상태라서 비록 힘들긴 하지만 그럼에도 불구하고 공원 탐험을 멈출 수 없기에 어쩌다보니 도착한 제물포역 근처에 위치한 배스킨라빈스에서 당 충전 좀 하고 주인공원 탐험 시작!"
12870,주인선은 미추홀구 주안역과 남인천 사이에 있는 부실 된 철도를 말합니다.
12871,그렇다보니 이곳에서 구경하다보면 은근 철도같이 생긴 길들이 많아요
12872,또 이미 사용하지 않는 철도길을 공원으로 조성해서 비록 넓고 넓은 공원은 아니지만 일직선으로 걷기 좋은 공공시설을 조성하고 있는 듯 해요
12873,덕분에 미추홀구 숭의동에서 다녀올 공원이 생각보다 꽤 많답니다!
